着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  8,ロジクライ,牡5,56.0,,Ｃ．ルメール,1:31.7,,33.9,514,+2,須貝尚介,2
  2,, 11,ワントゥワン,牝5,54.0,,Ｊ．モレイラ,1:32.0,２,33.2,448,+2,藤岡健一,3
  3,, 14,レッドアヴァンセ,牝5,54.0,,北村友一,1:32.0,ハナ,33.7,458,+10,音無秀孝,5
  4,,  6,エアスピネル,牡5,57.0,,福永祐一,1:32.1,１／２,33.9,478, 0,笹田和秀,1
  5,, 13,ペルシアンナイト,牡4,59.0,,Ｍ．デムーロ,1:32.2,３／４,33.8,484,-6,池江泰寿,4
  6,,  9,ハクサンルドルフ,牡5,56.0,,戸崎圭太,1:32.3,１／２,33.3,472,+8,西園正都,7
  7,, 17,ヒーズインラブ,牡5,57.0,,藤岡康太,1:32.4,１／２,33.4,524,-8,藤岡健一,12
  7,, 18,ジャンダルム,牡3,54.0,,武豊,1:32.4,同着,33.8,500,+12,池江泰寿,6
  9,, 12,クルーガー,牡6,57.0,,石川裕紀人,1:32.4,クビ,34.3,532,+6,高野友和,14
 10,,  4,ウインブライト,牡4,58.0,,松岡正海,1:32.5,クビ,34.4,476,+8,畠山吉宏,10
 11,, 16,ハッピーグリン,牡3,54.0,,内田博幸,1:32.7,１ 1/4,33.5,456,-2,田中淳司,9
 12,,  1,ガリバルディ,牡7,56.0,,御神本訓史,1:32.7,クビ,33.4,504,-8,河津裕昭,18
 13,,  5,ゴールドサーベラス,牡6,56.0,,柴山雄一,1:32.7,ハナ,34.0,448, 0,清水英克,17
 14,, 15,マルターズアポジー,牡6,56.0,,柴田善臣,1:32.8,クビ,35.4,528,-2,堀井雅広,8
 15,, 10,ヤングマンパワー,牡6,56.0,,武藤雅,1:33.0,１ 1/4,34.6,534,+4,手塚貴久,13
 16,,  3,デンコウアンジュ,牝5,54.0,,蛯名正義,1:33.0,クビ,34.7,458,-6,荒川義之,11
 17,,  2,ストーミーシー,牡5,56.0,,大野拓弥,1:33.3,１ 3/4,34.7,530,+2,斎藤誠,16
 18,,  7,ウインガニオン,牡6,56.0,,酒井学,1:33.8,３,35.8,490,-2,西園正都,15
