着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 11,アーモンドアイ,牝3,55.0,,Ｃ．ルメール,1:58.5,,33.6,480,+14,国枝栄,1
  2,, 13,ミッキーチャーム,牝3,55.0,,川田将雅,1:58.7,１ 1/2,35.4,452,+2,中内田充正,5
  3,,  2,カンタービレ,牝3,55.0,,武豊,1:58.9,１,33.9,434, 0,中竹和也,3
  4,,  5,サラキア,牝3,55.0,,池添謙一,1:59.0,３／４,34.6,442,-8,池添学,4
  5,,  1,ラテュロス,牝3,55.0,,秋山真一郎,1:59.0,ハナ,34.9,418, 0,高野友和,13
  6,,  4,ランドネ,牝3,55.0,,戸崎圭太,1:59.1,クビ,35.4,506,-2,中竹和也,8
  7,, 16,プリモシーン,牝3,55.0,,北村宏司,1:59.1,ハナ,33.8,494,+6,木村哲也,6
  8,, 14,ゴージャスランチ,牝3,55.0,,横山典弘,1:59.3,１ 1/4,34.6,500,+2,鹿戸雄一,10
  9,,  7,ラッキーライラック,牝3,55.0,,北村友一,1:59.3,クビ,34.8,510,+18,松永幹夫,2
 10,,  9,サトノガーネット,牝3,55.0,,浜中俊,1:59.4,クビ,34.3,434,-4,矢作芳人,15
 11,,  8,トーセンブレス,牝3,55.0,,藤岡佑介,1:59.4,アタマ,34.7,454,-2,加藤征弘,11
 12,,  6,パイオニアバイオ,牝3,55.0,,柴田善臣,2:00.0,３ 1/2,34.7,432, 0,牧光二,9
 13,, 18,ダンサール,牝3,55.0,,Ｍ．デムーロ,2:00.1,１／２,35.0,518,-2,須貝尚介,7
 14,, 10,オールフォーラヴ,牝3,55.0,,幸英明,2:00.3,１ 1/4,35.7,454,-12,中内田充正,12
 15,, 15,ハーレムライン,牝3,55.0,,大野拓弥,2:01.0,４,37.2,458,-18,田中清隆,17
 16,, 12,オスカールビー,牝3,55.0,,川須栄彦,2:01.4,２ 1/2,37.8,486,+4,矢作芳人,14
 17,, 17,サヤカチャン,牝3,55.0,,高倉稜,2:02.0,３ 1/2,37.6,448,+4,田所秀孝,16
取消,,  3,スカーレットカラー,牝3,55.0,,岩田康誠,,,, ,,高橋亮,
