着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  5, シングウィズジョイ,牝3,54.0,,内田博幸,2:01.8,　,34.3,450,-6,友道康夫,2
  2,,  6, ディアマイダーリン,牝3,54.0,,横山典弘,2:01.8,クビ,34.1,478,-8,菊沢隆徳,1
  3,,  1, マキシマムドパリ,牝3,54.0,,武豊,2:01.9,クビ,33.9,432,-18,松元茂樹,3
  4,,  2, ウインアキレア,牝3,54.0,,柴田大知,2:02.0,１／２,34.0,446,-8,加用正,12
  5,, 10, エバーシャルマン,牝3,54.0,,石橋脩,2:02.0,クビ,33.9,452,-2,堀宣行,8
  6,, 11, バンゴール,牝3,54.0,,柴山雄一,2:02.1,クビ,34.3,408,-16,尾関知人,10
  7,, 16, ナガラフラワー,牝3,54.0,,川島信二,2:02.2,３／４,33.8,456,+12,高橋亮,5
  8,,  7, アスカビレン,牝3,54.0,,秋山真一郎,2:02.2,アタマ,33.8,444,-14,中尾秀正,11
  9,, 13, ゴージャスガール,牝3,54.0,,大野拓弥,2:02.4,１ 1/4,33.8,428,-8,大竹正博,13
 10,, 12, フロレットアレー,牝3,54.0,,田辺裕信,2:02.4,ハナ,34.7,416,+4,小島茂之,4
 11,,  4, ロックキャンディ,牝3,54.0,,吉田豊,2:02.6,１ 1/4,34.0,476,+6,土田稔,7
 12,, 14, サダムブルーハワイ,牝3,54.0,,松岡正海,2:02.6,クビ,34.7,476,-10,藤岡健一,14
 13,, 15, グリシーヌシチー,牝3,54.0,,三浦皇成,2:02.7,クビ,35.3,454,+2,相沢郁,15
 14,,  8, アドマイヤピンク,牝3,54.0,,柴田善臣,2:02.9,１ 1/4,33.8,450,-2,戸田博文,9
 15,,  9, リアンドジュエリー,牝3,54.0,,蛯名正義,2:02.9,クビ,34.0,448,+2,奥村武,6
 16,,  3, タマモボレロ,牝3,54.0,,江田照男,2:03.0,３／４,34.0,474,+4,伊藤圭三,16
 17,, 17, レッドカーラ,牝3,54.0,,武士沢友治,2:03.2,１,33.8,418,-4,松永幹夫,17
