着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  9, ミュゼエイリアン,牡3,56.0,,川田将雅,1:47.2,　,34.6,476,-4,黒岩陽一,7
  2,,  8, ダノンリバティ,牡3,56.0,,武豊,1:47.2,ハナ,34.0,506,-4,音無秀孝,3
  3,, 15, アンビシャス,牡3,56.0,,松山弘平,1:47.3,１／２,34.5,464, 0,音無秀孝,1
  4,, 11, アルバートドック,牡3,56.0,,藤岡康太,1:47.3,アタマ,34.3,474,-4,松田博資,6
  5,, 10, シュヴァルグラン,牡3,56.0,,内田博幸,1:47.5,１ 1/4,34.1,470,-8,友道康夫,8
  6,,  2, グリュイエール,牡3,56.0,,Ａ．シュタルケ,1:47.5,クビ,34.5,468,-2,藤原英昭,5
  7,,  1, ペガサスボス,牡3,56.0,,藤岡佑介,1:47.6,１／２,34.7,496,-16,矢作芳人,13
  8,,  3, マサハヤドリーム,牡3,56.0,,酒井学,1:47.6,ハナ,34.5,454,-6,今野貞一,12
  9,,  5, ロードフェリーチェ,牡3,56.0,,四位洋文,1:47.7,１／２,34.3,434,-2,昆貢,9
 10,,  7, ソールインパクト,牡3,56.0,,浜中俊,1:47.7,クビ,34.5,482, 0,戸田博文,10
 11,, 14, ジュヒョウ,牡3,56.0,,Ｄ．バルジュー,1:47.9,１ 1/4,34.9,408,-4,高野友和,14
 12,,  4, ナヴィオン,牡3,56.0,,藤田伸二,1:47.9,クビ,34.4,452,-8,橋口弘次郎,4
 13,,  6, テイエムクロタカ,牡3,56.0,,国分優作,1:48.0,クビ,35.5,470,-4,福島信晴,15
 14,, 12, ルナプロスペクター,牡3,56.0,,大野拓弥,1:48.6,３ 1/2,35.8,442,-6,金成貴史,11
 15,, 13, アッシュゴールド,牡3,56.0,,池添謙一,1:48.8,１ 1/4,36.0,438,-2,池江泰寿,2
