着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 16, カラクレナイ,牝3,54.0,,Ｍ．デムーロ,1:21.0,　,34.4,478,+2,松下武士,2
  2,, 15, レーヌミノル,牝3,54.0,,浜中俊,1:21.1,１／２,35.0,468, 0,本田優,1
  3,, 13, ゴールドケープ,牝3,54.0,,丸山元気,1:21.3,１ 1/4,34.4,432,+4,荒川義之,6
  4,,  6, ジューヌエコール,牝3,54.0,,北村友一,1:21.6,２,35.8,488, 0,安田隆行,3
  5,, 11, ヤマカツグレース,牝3,54.0,,国分優作,1:21.8,１ 1/4,35.6,452,+4,池添兼雄,11
  6,,  4, フラウティスタ,牝3,54.0,,福永祐一,1:21.9,１／２,35.9,412,-4,中内田充正,8
  7,,  5, クインズサリナ,牝3,54.0,,幸英明,1:21.9,ハナ,36.0,420,-10,西村真幸,13
  8,, 14, ビーカーリー,牝3,54.0,,和田竜二,1:22.1,１,35.8,454,-4,西村真幸,12
  9,,  3, ステラルージュ,牝3,54.0,,高倉稜,1:22.1,クビ,35.9,400,+2,渡辺薫彦,9
 10,,  1, スリーミスヨハネス,牝3,54.0,,川島信二,1:22.2,３／４,35.8,436,+2,加藤敬二,18
 11,, 17, アカカ,牝3,54.0,,松若風馬,1:22.2,クビ,35.7,476,-4,音無秀孝,16
 12,, 10, ラーナアズーラ,牝3,54.0,,山口勲,1:22.2,ハナ,35.8,470, 0,畠山吉宏,14
 13,, 18, アンジュデジール,牝3,54.0,,鮫島良太,1:22.3,クビ,36.1,474,-2,昆貢,15
 14,,  7, タガノカトレア,牝3,54.0,,菱田裕二,1:22.3,クビ,36.3,422,-4,岡田稲男,4
 15,,  2, アズールムーン,牝3,54.0,,石橋脩,1:22.6,２,37.1,518,+6,斎藤誠,5
 16,,  9, ベルカプリ,牝3,54.0,,池添謙一,1:22.7,クビ,37.1,458,+2,西浦勝一,7
 17,, 12, シグルーン,牝3,54.0,,藤岡康太,1:23.1,２ 1/2,37.3,438,-2,宮徹,10
 18,,  8, アルミューテン,牝3,54.0,,田中学,1:23.2,３／４,37.5,458,-4,南田美知雄,17
