着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  3, クラレント,牡5,58.0,,田辺裕信,1:33.3,　,33.3,494, 0,橋口弘次郎,2
  2,,  6, ブレイズアトレイル,牡5,55.0,,津村明秀,1:33.4,３／４,32.8,500,+6,藤岡健一,8
  3,,  7, ミトラ,せん6,56.0,,Ｍ．エスポジート,1:33.4,クビ,33.2,500,-4,萩原清,9
  4,,  2, キングズオブザサン,牡3,54.0,,蛯名正義,1:33.5,３／４,33.3,468,+4,荒川義之,5
  5,,  4, サトノギャラント,牡5,56.0,,北村宏司,1:33.6,クビ,33.3,494,-4,藤沢和雄,1
  6,, 10, シャイニープリンス,牡4,56.0,,柴田大知,1:33.6,クビ,33.2,498,-4,栗田博憲,10
  7,, 16, ミッキードリーム,牡7,56.0,,丸山元気,1:33.6,アタマ,33.4,494,+2,音無秀孝,14
  8,,  5, サダムパテック,牡6,58.5,,田中勝春,1:33.7,１／２,33.4,514, 0,西園正都,6
  9,,  8, アーデント,牡5,54.0,,松岡正海,1:33.8,クビ,33.5,478,+4,加藤征弘,15
 10,,  9, タガノブルグ,牡3,54.0,,大野拓弥,1:33.8,クビ,33.9,430,-6,鮫島一歩,11
 11,, 11, ショウナンアチーヴ,牡3,55.0,,柴田善臣,1:34.0,３／４,33.4,488, 0,国枝栄,7
 12,, 14, ネオウィズダム,牡4,54.0,,吉田豊,1:34.0,アタマ,34.0,488,-4,矢作芳人,13
 13,, 15, ウイングドウィール,牝5,51.0,,伊藤工真,1:34.0,クビ,33.2,486,+2,宗像義忠,12
 14,,  1, エキストラエンド,牡5,57.0,,三浦皇成,1:34.2,１ 1/2,34.0,470, 0,角居勝彦,3
 15,, 12, エクセラントカーヴ,牝5,54.0,,石橋脩,1:34.4,１ 1/4,34.0,420,-8,堀宣行,4
除外,, 13, ゴールデンナンバー,牝5,53.0,,横山典弘,,　,,518, 0,鈴木康弘, 
