着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,平均１ Ｆ,馬体重,調教師,単勝人気
  1,,  9, サナシオン,牡6,60.0,,西谷誠,3:25.8,　,13.2,470,-6,松永幹夫,3
  2,,  7, エーシンホワイティ,牡8,60.0,,北沢伸也,3:26.2,２ 1/2,13.3,522,+4,松元茂樹,2
  3,,  1, オースミムーン,牡6,61.0,,高田潤,3:26.6,２ 1/2,13.3,482,+2,松下武士,1
  4,,  3, サンレイデューク,牡7,61.0,,難波剛健,3:26.8,１,13.3,460,-2,高橋義忠,4
  5,,  2, スマートリバティー,牡7,60.0,,熊沢重文,3:27.7,５,13.4,450,-2,宮徹,8
  6,,  5, マイネルアダマス,牡6,60.0,,石神深一,3:28.7,６,13.4,432,+2,菅原泰夫,9
  7,, 10, アシュヴィン,せん6,60.0,,林満明,3:29.0,１ 3/4,13.4,462,+2,中竹和也,7
  8,, 11, アポロマーベリック,牡6,62.0,,五十嵐雄祐,3:29.6,３ 1/2,13.5,524,-4,堀井雅広,5
  9,,  4, マックスロノ,牡6,60.0,,金子光希,3:32.2,大差,13.6,496,-2,武市康男,10
 10,,  8, クリノテンペスタ,牡8,60.0,,大江原圭,3:32.4,１ 1/2,13.7,482,+6,高橋義博,11
中止,,  6, ティリアンパープル,牝5,58.0,,山本康志,,　,,476,+2,金成貴史,6
