着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  6, セイウンコウセイ,牡4,57.0,,幸英明,1:08.7,　,34.5,500, 0,上原博之,5
  2,,  3, レッツゴードンキ,牝5,55.0,,岩田康誠,1:08.9,１ 1/4,33.9,506,+4,梅田智之,2
  3,,  7, レッドファルクス,牡6,57.0,,Ｍ．デムーロ,1:09.0,クビ,34.6,472,+7,尾関知人,1
  4,,  1, ティーハーフ,牡7,57.0,,国分優作,1:09.3,１ 3/4,34.6,468, 0,西浦勝一,16
  5,,  2, フィエロ,牡8,57.0,,内田博幸,1:09.3,ハナ,34.1,504,+2,藤原英昭,7
  6,, 14, トーキングドラム,牡7,57.0,,藤岡康太,1:09.4,１／２,34.7,480,+2,斎藤誠,10
  7,, 11, スノードラゴン,牡9,57.0,,大野拓弥,1:09.4,クビ,34.5,512,-2,高木登,11
  8,, 17, ナックビーナス,牝4,55.0,,石川裕紀人,1:09.5,クビ,34.9,516,-2,杉浦宏昭,12
  9,, 13, ソルヴェイグ,牝4,55.0,,田辺裕信,1:09.5,クビ,35.1,476,-2,鮫島一歩,6
 10,, 12, メラグラーナ,牝5,55.0,,戸崎圭太,1:09.6,クビ,34.6,528,+14,池添学,3
 11,, 15, ヒルノデイバロー,牡6,57.0,,四位洋文,1:09.7,３／４,34.5,532,+6,昆貢,9
 12,,  8, バクシンテイオー,牡8,57.0,,Ａ．シュタルケ,1:09.7,クビ,34.6,476,-6,堀宣行,17
 13,,  4, ラインスピリット,牡6,57.0,,森一馬,1:09.8,１／２,36.0,436,-10,松永昌博,14
 14,, 10, クリスマス,牝6,55.0,,藤岡佑介,1:10.0,１ 1/2,35.3,450,-10,伊藤大士,13
 15,,  9, シュウジ,牡4,57.0,,川田将雅,1:10.1,クビ,36.3,502,-10,須貝尚介,4
 16,, 18, ワンスインナムーン,牝4,55.0,,石橋脩,1:10.2,１／２,36.0,434,-4,斎藤誠,8
 17,,  5, レッドアリオン,牡7,57.0,,菱田裕二,1:10.3,１／２,35.0,484,-2,橋口慎介,18
 18,, 16, トウショウピスト,牡5,57.0,,吉田豊,1:11.0,４,37.0,488, 0,角田晃一,15
