着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  2, サングレアル,牝3,54.0,,岩田康誠,2:00.0,　,34.3,414,-4,松田博資,4
  2,,  5, ブランネージュ,牝3,54.0,,秋山真一郎,2:00.0,アタマ,35.3,458,-4,藤岡健一,6
  3,, 17, マイネオーラム,牝3,54.0,,松岡正海,2:00.2,１ 1/2,34.8,458,+4,高橋義博,13
  4,, 15, マローブルー,牝3,54.0,,戸崎圭太,2:00.3,クビ,35.4,432,-6,堀宣行,9
  5,, 13, ニシノアカツキ,牝3,54.0,,勝浦正樹,2:00.3,ハナ,34.6,448,-4,武藤善則,11
  6,,  7, マジックタイム,牝3,54.0,,杉原誠人,2:00.3,クビ,34.8,454,-4,中川公成,1
  7,, 16, イサベル,牝3,54.0,,浜中俊,2:00.5,１ 1/2,34.5,450,-6,角居勝彦,2
  8,,  8, マイネグレヴィル,牝3,54.0,,柴田大知,2:00.6,１／２,36.1,458,-6,和田正道,3
  9,,  1, デルフィーノ,牝3,54.0,,横山典弘,2:00.7,クビ,35.5,442,-8,牧光二,8
 10,,  6, ハピネスダンサー,牝3,54.0,,藤岡康太,2:00.9,１ 1/2,36.0,452,-14,高野友和,5
 11,,  4, ヤマニンアリエッタ,牝3,54.0,,横山和生,2:01.0,１／２,35.5,492,-10,山内研二,14
 12,, 10, プレミアステイタス,牝3,54.0,,柴田善臣,2:01.2,１ 1/4,36.0,460,-10,大和田成,15
 13,,  3, プロクリス,牝3,54.0,,内田博幸,2:01.3,３／４,36.1,470, 0,松田国英,7
 14,, 11, ムードスウィングス,牝3,54.0,,北村宏司,2:01.4,１／２,35.5,448,-2,斎藤誠,10
 15,, 18, スペランツァデーア,牝3,54.0,,蛯名正義,2:02.1,４,36.4,420,-18,牧田和弥,12
 16,, 12, シャドウカラーズ,牝3,54.0,,村田一誠,2:02.3,１ 1/2,37.7,458,+2,田中剛,18
 17,,  9, パナシュドール,牝3,54.0,,田辺裕信,2:02.8,３,36.4,438,+10,斎藤誠,16
 18,, 14, シードオブハピネス,牝3,54.0,,石橋脩,2:03.0,１ 1/4,38.3,418,-6,角田晃一,17
