着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 13,ダイアナヘイロー,牝5,54.0,,武豊,1:20.1,,34.6,470,-8,福島信晴,7
  2,, 17,モズアスコット,牡4,56.0,,Ｃ．ルメール,1:20.1,クビ,33.7,488,+2,矢作芳人,1
  3,,  6,レッドファルクス,牡7,58.0,,川田将雅,1:20.1,ハナ,33.4,478,+6,尾関知人,2
  4,,  1,ニシノラッシュ,牡6,56.0,,幸英明,1:20.2,クビ,34.4,504,+2,宮本博,11
  5,,  4,ペイシャフェリシタ,牝5,54.0,,松田大作,1:20.2,クビ,34.1,488,-2,高木登,10
  6,,  2,シュウジ,牡5,56.0,,福永祐一,1:20.3,クビ,34.3,502,-2,須貝尚介,5
  7,,  9,マイネルバールマン,牡4,56.0,,和田竜二,1:20.3,ハナ,34.5,528,+14,栗田博憲,14
  8,, 12,ディバインコード,牡4,56.0,,岩田康誠,1:20.3,ハナ,34.3,502, 0,栗田博憲,4
  9,, 18,タイムトリップ,牡4,56.0,,加藤祥太,1:20.4,３／４,33.5,506,+30,菊川正達,15
 10,, 10,ユキノアイオロス,せん10,56.0,,川島信二,1:20.5,クビ,34.0,488,-4,和田正道,17
 11,,  5,コスモドーム,牡7,56.0,,国分恭介,1:20.5,ハナ,34.2,516,-6,金成貴史,16
 12,, 16,アポロノシンザン,牡6,56.0,,津村明秀,1:20.5,クビ,34.9,486,+2,鈴木伸尋,8
 13,,  7,ムーンクレスト,牡6,56.0,,荻野極,1:20.6,クビ,34.7,478,-2,本田優,12
 14,,  3,ミッキーラブソング,牡7,56.0,,松山弘平,1:20.6,ハナ,34.2,464,-2,橋口慎介,13
 15,, 15,カラクレナイ,牝4,54.0,,池添謙一,1:20.7,３／４,34.4,498, 0,松下武士,3
 16,, 14,モーニン,牡6,57.0,,浜中俊,1:20.8,１／２,34.1,538,+6,石坂正,6
 17,,  8,ヒルノデイバロー,牡7,56.0,,四位洋文,1:20.9,クビ,34.4,516,-10,昆貢,9
 18,, 11,コロマンデル,牡6,56.0,,高倉稜,1:21.5,３ 1/2,34.1,462,+4,安田隆行,18
