着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,平均１Ｆ,馬体重,調教師,単勝人気
  1,,  2,アップトゥデイト,牡8,62.0,,林満明,4:23.4,,13.5,536,+6,佐々木晶三,1
  2,,  5,グッドスカイ,牝5,58.0,,森一馬,4:24.7,８,13.6,478,-6,松元茂樹,3
  3,,  3,ルペールノエル,牡8,60.0,,高田潤,4:24.9,１ 1/2,13.6,520, 0,藤原英昭,2
  4,,  8,リスヴェリアート,牡8,60.0,,北沢伸也,4:25.0,３／４,13.6,460,+4,松元茂樹,7
  5,,  7,シンキングダンサー,牡5,60.0,,金子光希,4:25.4,２ 1/2,13.6,470,-2,武市康男,4
  6,,  6,サンレイデューク,牡10,61.0,,難波剛健,4:26.1,４,13.6,462,+4,高橋義忠,6
  7,,  1,マイネルフィエスタ,牡8,60.0,,植野貴也,4:27.0,５,13.7,510, 0,中村均,5
  8,,  9,トーアディラン,せん5,60.0,,五十嵐雄祐,4:27.5,３,13.7,482,+4,藤原辰雄,8
中止,,  4,カシノカーム,牡7,60.0,,小野寺祐太,,,,482,-12,和田雄二,9
