着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,平均１ Ｆ,馬体重,調教師,単勝人気
  1,,  9, オースミムーン,牡6,61.0,,高田潤,3:31.9,　,13.5,480, 0,松下武士,1
  2,,  5, マキオボーラー,牡5,60.0,,平沢健治,3:32.1,１ 1/4,13.5,474,+4,五十嵐忠男,2
  3,,  7, ミヤコデラックス,牡6,60.0,,五十嵐雄祐,3:32.9,５,13.6,468,-6,菅原泰夫,9
  4,,  6, メイショウアラワシ,牡4,60.0,,森一馬,3:33.6,４,13.6,468,+6,安達昭夫,6
  5,,  3, ダンツメガヒット,せん3,58.0,,小坂忠士,3:34.1,３,13.6,484,+12,山内研二,4
  6,,  1, メイショウセイウン,牡4,60.0,,植野貴也,3:34.5,２ 1/2,13.7,490,+8,湯窪幸雄,7
  7,,  4, ファイアーシチー,牡4,60.0,,中村将之,3:37.3,大差,13.8,458,+2,佐々木晶三,8
  8,,  2, メイショウヨウドウ,せん7,60.0,,西谷誠,3:37.8,３,13.9,474,-10,池添兼雄,3
中止,,  8, ワールドマッチ,牡4,60.0,,林満明,,　,,488, 0,中竹和也,5
