着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  7, キタサンブラック,牡5,58.0,,武豊,2:08.3,　,38.5,542, 0,清水久詞,1
  2,,  2, サトノクラウン,牡5,58.0,,Ｍ．デムーロ,2:08.3,クビ,38.6,498,+10,堀宣行,2
  3,,  8, レインボーライン,牡4,58.0,,岩田康誠,2:08.7,２ 1/2,38.7,452,+8,浅見秀一,13
  4,,  4, リアルスティール,牡5,58.0,,Ｖ．シュミノー,2:09.5,５,39.5,508,+2,矢作芳人,3
  5,, 15, マカヒキ,牡4,58.0,,内田博幸,2:09.5,アタマ,38.6,504,+2,友道康夫,9
  6,,  9, ソウルスターリング,牝3,54.0,,Ｃ．ルメール,2:09.7,１ 1/2,39.4,480, 0,藤沢和雄,4
  7,,  6, ディサイファ,牡8,58.0,,柴山雄一,2:09.9,３／４,39.6,508,+4,小島太,15
  8,,  1, サクラアンプルール,牡6,58.0,,蛯名正義,2:10.2,２,40.4,482,+6,金成貴史,12
  9,, 13, グレーターロンドン,牡5,58.0,,田辺裕信,2:10.4,１ 1/4,40.8,472,-2,大竹正博,6
 10,, 12, ステファノス,牡6,58.0,,戸崎圭太,2:10.5,１／２,40.3,490,+8,藤原英昭,10
 11,,  5, ヤマカツエース,牡5,58.0,,池添謙一,2:10.8,２,40.6,504,-4,池添兼雄,7
 12,, 10, ミッキーロケット,牡4,58.0,,和田竜二,2:10.9,クビ,40.6,476,-8,音無秀孝,14
 13,,  3, ネオリアリズム,牡6,58.0,,Ａ．シュタルケ,2:12.0,７,41.9,526,+16,堀宣行,8
 14,, 11, ロードヴァンドール,牡4,58.0,,太宰啓介,2:14.4,大差,44.4,498,+16,昆貢,18
 15,, 18, シャケトラ,牡4,58.0,,Ｃ．デムーロ,2:15.1,４,45.0,526,+16,角居勝彦,11
 16,, 16, カデナ,牡3,56.0,,福永祐一,2:15.8,４,44.9,466,+2,中竹和也,17
 17,, 17, ワンアンドオンリー,牡6,58.0,,横山典弘,2:16.3,３,45.0,494,+2,橋口慎介,16
 18,, 14, サトノアラジン,牡6,58.0,,川田将雅,2:16.9,３ 1/2,45.8,532, 0,池江泰寿,5
