着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  4, コパノリッキー,牡5,57.0,,武豊,1:36.3,　,36.2,536,-2,村山明,1
  2,, 14, インカンテーション,牡5,57.0,,内田博幸,1:36.4,１／２,36.2,488,-8,羽月友彦,5
  3,, 10, ベストウォーリア,牡5,57.0,,戸崎圭太,1:36.5,３／４,36.1,512,+6,石坂正,3
  4,,  7, グレープブランデー,牡7,57.0,,北村宏司,1:36.6,１／２,36.3,536,-4,安田隆行,11
  5,,  1, ローマンレジェンド,牡7,57.0,,岩田康誠,1:36.6,ハナ,35.8,508,+7,藤原英昭,4
  6,, 11, ワイドバッハ,牡6,57.0,,蛯名正義,1:36.6,ハナ,36.0,490, 0,庄野靖志,2
  7,,  9, サンビスタ,牝6,55.0,,Ｃ．デムーロ,1:36.7,１／２,36.2,476,+3,角居勝彦,6
  8,,  5, カゼノコ,牡4,57.0,,浜中俊,1:36.8,クビ,36.2,454,+2,野中賢二,7
  9,, 13, ワンダーアキュート,牡9,57.0,,Ｆ．ベリー,1:36.8,クビ,36.4,524,+8,佐藤正雄,10
 10,,  2, コーリンベリー,牝4,55.0,,松山弘平,1:36.8,アタマ,36.2,480, 0,柴田政見,12
 11,,  6, ハッピースプリント,牡4,57.0,,吉原寛人,1:36.9,クビ,36.2,526, 0,森下淳平,8
 12,, 16, アドマイヤロイヤル,牡8,57.0,,横山典弘,1:36.9,アタマ,36.9,532,+4,橋田満,14
 13,, 15, キョウワダッフィー,牡7,57.0,,福永祐一,1:37.3,２ 1/2,37.1,470, 0,笹田和秀,13
 14,,  8, レッドアルヴィス,牡4,57.0,,勝浦正樹,1:37.3,アタマ,37.0,506,+2,安田隆行,9
 15,,  3, シルクフォーチュン,牡9,57.0,,江田照男,1:37.4,３／４,37.1,468,-2,藤沢則雄,16
 16,, 12, サトノタイガー,牡7,57.0,,三浦皇成,1:37.4,ハナ,36.6,478,+2,小久保智,15
