着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  4,サトノワルキューレ,牝3,54.0,,Ｍ．デムーロ,1:59.5,,33.4,446,-4,角居勝彦,1
  2,, 15,パイオニアバイオ,牝3,54.0,,柴田善臣,1:59.5,クビ,34.4,428,+12,牧光二,13
  3,, 16,ノームコア,牝3,54.0,,戸崎圭太,1:59.6,クビ,34.6,456,-4,萩原清,5
  4,,  1,サラキア,牝3,54.0,,池添謙一,1:59.7,１／２,33.7,430, 0,池添学,2
  5,,  6,ファストライフ,牝3,54.0,,大野拓弥,1:59.9,１,33.8,436,-2,青木孝文,12
  6,,  3,ウスベニノキミ,牝3,54.0,,内田博幸,1:59.9,ハナ,34.1,434,+4,鈴木孝志,8
  7,, 12,レッドベルローズ,牝3,54.0,,三浦皇成,1:59.9,ハナ,34.2,450, 0,鹿戸雄一,4
  8,, 13,ヴェロニカグレース,牝3,54.0,,柴田大知,2:00.0,３／４,34.1,470,-4,武市康男,11
  9,,  9,ハイヒール,牝3,54.0,,武士沢友治,2:00.2,１ 1/4,34.6,430,-4,清水久詞,16
 10,,  7,デュッセルドルフ,牝3,54.0,,田辺裕信,2:00.2,ハナ,35.2,456,+2,木村哲也,14
 11,,  5,ノーブルカリナン,牝3,54.0,,横山典弘,2:00.3,１／２,34.8,418,-20,友道康夫,7
 12,, 14,ディアジラソル,牝3,54.0,,武藤雅,2:00.5,１ 1/4,34.4,422,-6,高橋裕,15
 13,,  2,オスカールビー,牝3,54.0,,蛯名正義,2:00.5,アタマ,34.8,482,+2,矢作芳人,9
 14,, 10,オハナ,牝3,54.0,,石橋脩,2:00.6,１／２,35.4,416,+2,堀宣行,3
 15,, 11,カーサデルシエロ,牝3,54.0,,北村友一,2:00.7,１／２,35.5,448, 0,藤原英昭,6
 16,,  8,ラブラブラブ,牝3,54.0,,松岡正海,2:01.8,７,36.4,432,-6,大和田成,10
