着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  6, ゴールスキー,牡7,56.0,,Ｆ．ベリー,1:23.4,　,35.3,484,-4,池江泰寿,4
  2,,  9, ノーザンリバー,牡6,57.0,,蛯名正義,1:23.5,１／２,35.8,480,+2,浅見秀一,8
  3,, 14, シルクフォーチュン,牡8,56.0,,横山典弘,1:23.5,クビ,34.9,472, 0,藤沢則雄,5
  4,, 13, ブライトライン,牡5,57.0,,戸崎圭太,1:23.6,クビ,36.1,524,-4,鮫島一歩,1
  5,,  2, アドマイヤロイヤル,牡7,57.0,,四位洋文,1:23.6,クビ,35.6,524,+4,橋田満,3
  6,,  7, ジョーメテオ,牡8,56.0,,坂井英光,1:23.7,クビ,35.3,512, 0,小久保智,14
  7,, 10, テスタマッタ,牡8,58.0,,田辺裕信,1:23.7,クビ,35.4,516, 0,村山明,11
  8,,  8, ドリームバレンチノ,牡7,57.0,,内田博幸,1:23.8,クビ,36.4,490,-3,加用正,2
  9,,  3, ダノンカモン,牡8,56.0,,三浦皇成,1:23.8,クビ,36.2,528,+4,池江泰寿,10
 10,, 15, アドマイヤサガス,牡6,56.0,,池添謙一,1:23.9,クビ,36.3,522,+2,橋田満,12
 11,,  5, スノードラゴン,牡6,56.0,,大野拓弥,1:24.1,１ 1/2,35.8,510,-2,高木登,7
 12,, 16, セイクリムズン,牡8,57.0,,北村宏司,1:24.1,クビ,36.3,514, 0,服部利之,9
 13,, 11, セレスハント,牡9,57.0,,丸山元気,1:24.6,３,36.4,482,+4,松永幹夫,15
 14,,  1, エーシントップ,牡4,58.0,,酒井学,1:24.8,１ 1/2,37.2,530,-4,西園正都,6
 15,, 12, ティアップワイルド,牡8,57.0,,石橋脩,1:25.0,１ 1/4,37.0,534, 0,西浦勝一,16
 16,,  4, スリーボストン,牡7,56.0,,北村友一,1:25.5,３,38.2,520,+2,藤岡範士,13
