着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  6, アスカノロマン,牡5,56.0,,太宰啓介,1:51.9,　,36.7,526,+4,川村禎彦,4
  2,, 10, モンドクラッセ,牡5,56.0,,田辺裕信,1:52.2,２,37.1,528,-6,清水英克,2
  3,,  5, ロワジャルダン,牡5,56.0,,横山和生,1:52.8,３ 1/2,37.2,504,+4,戸田博文,1
  4,,  4, ダブルスター,牡7,56.0,,吉田隼人,1:53.2,２ 1/2,37.8,508,-10,伊藤圭三,11
  5,,  9, グランドシチー,牡9,56.0,,津村明秀,1:53.4,１ 1/2,37.4,492,-3,相沢郁,10
  6,,  8, ローマンレジェンド,牡8,57.0,,岩田康誠,1:53.5,１／２,37.7,530,+6,藤原英昭,5
  7,,  2, イッシンドウタイ,牡7,56.0,,丸山元気,1:53.5,アタマ,37.6,522,-4,伊藤圭三,6
  8,, 12, ストロングサウザー,牡5,56.0,,幸英明,1:53.6,３／４,38.3,476,-10,久保田貴士,7
  9,, 11, ナリタポセイドン,牡7,56.0,,松田大作,1:53.9,１ 3/4,37.1,498,+18,南井克巳,8
 10,,  3, スターバリオン,牡7,56.0,,北村友一,1:53.9,クビ,37.7,498,-10,藤岡健一,9
 11,,  7, インカンテーション,牡6,56.0,,内田博幸,1:54.1,１ 1/4,38.6,502,+4,羽月友彦,3
 12,,  1, ライドオンウインド,牡4,55.0,,勝浦正樹,1:56.1,大差,40.3,508,+4,木原一良,12
