 オーシャンブルー,5.7865233102310596e-05
 ディサイファ,0.0004944584499962648
 マックスドリーム,6.158706161371111e-05
 ケイアイチョウサン,2.6871473486676937e-05
 イケドラゴン,9.517352634082215e-06
 サムソンズプライド,4.120257912447465e-05
 コスモファントム,9.826124294839404e-06
 サクラアルディート,9.634509270614007e-05
 レインスティック,2.1783164617278554e-05
 ユニバーサルバンク,2.771498490641214e-05
 セイクリッドバレー,5.7705512416210284e-05
 ミッキーパンプキン,1.4871530425555613e-06
 ドリームヒーロー,4.4812484150940763e-07
 コスモラピュタ,6.635541343110097e-08
 メイショウサミット,0.0
 カルドブレッサ,7.784532047285256e-05
 エキストラエンド,0.0002865610283754457
 オースミナイン,0.0005455869228350274
 ガルボ,0.00018371349755557617
 ブレイズアトレイル,0.0002329763992367853
 シャイニープリンス,0.00022916256805580876
 ドリームバスケット,4.439419399927471e-05
 スマートギア,1.8667518593515247e-05
 トーセンレーヴ,8.006131308602437e-05
 テイエムオオタカ,8.511572479979422e-06
 サンライズメジャー,0.00029741481974197517
 マイネルラクリマ,0.00015094217424416653
 プリムラブルガリス,4.203139312731078e-05
 ミヤジタイガ,2.620493879740856e-05
 タマモナイスプレイ,5.3757940143225365e-06
 メイケイペガスター,2.712148319414114e-05
 ネオウィズダム,2.2885170793943264e-05
 ミッキーアイル,0.0007935030177806782
 ウインフルブルーム,0.00025004061424977093
 タガノグランパ,0.00029573918648484465
 ワイレアワヒネ,0.0005391655508230172
 モーリス,0.0019418681379549114
 アグネスミニッツ,0.00018357204225591842
 ビップレボルシオン,0.00010062231788137132
 ニシケンモノノフ,0.0008146399980926404
 カシノヒカル,2.097294337454484e-05
 カクシアジ,6.942084693639484e-06
 クリノカンパニー,1.3515972837534685e-06
 ビービーブレイン,1.909000125028732e-07
 シセイカスガ,0.0
 オメガハートロック,7.116054986724423e-05
 ニシノアカツキ,0.00035902492180473806
 リラヴァティ,0.0003337003796465166
 エクセレントビュー,0.00037941243576709
 イントロダクション,0.00024080088983948047
 アンジュデュバン,0.00015651390858830051
 シーロア,0.00010293095603114018
 ルナレディ,6.762000411227831e-05
 ケンタッキーミント,4.3711258404541094e-05
 グリサージュ,4.256870288011211e-05
 スイートガーデン,1.5851298030734343e-05
 デルマサリーチャン,3.30625760487999e-05
 マリーズケイ,3.4128315945387703e-06
 ホットランナー,9.99826137693422e-07
 マユキ,1.41835090558032e-07
 チャプレット,0.0
 プレイアンドリアル,0.0038737593440401562
 キングズオブザサン,0.000273544745796781
 アデイインザライフ,0.0005054996523805031
 ピオネロ,0.0005625423100894297
 マイネグレヴィル,0.00011959084833365426
 ヴォルシェーブ,0.0004881247192371686
 アグネスドリーム,0.00014354063158040806
 アルバート,0.0008555910278051866
 デリッツァリモーネ,0.00020096646101712304
 ラングレー,0.0002209203778814407
 エアアンセム,9.160951553656469e-05
 ウインマーレライ,8.710648650352356e-05
 ショウナンラグーン,0.0002963936689014686
 ディアデルレイ,0.00022267660909800277
 ツクバアズマオー,0.0001847247602173596
 ホルボッシュ,0.0
 サトノノブレス,0.000405713331903685
 アドマイヤフライト,7.425564243305069e-05
 フーラブライド,0.0003565175748284254
 コウエイオトメ,0.00020732769480921593
 カワキタフウジン,0.000220886078429945
 テイエムイナズマ,0.00011141450114019937
 トップカミング,9.635396864139121e-05
 ラブイズブーシェ,0.00018774191776764552
 クラウンレガーロ,4.0804769607493407e-05
 ステラウインド,9.878785092889351e-05
 ラウンドワールド,1.4806966675454543e-05
 サフランディライト,8.10625697816598e-06
 トップゾーン,4.063835671129024e-06
 ウインドジャズ,1.7491489195879156e-06
 ロードオブザリング,2.587860953838354e-06
 ジャングルハヤテ,0.0
 ウリウリ,0.0003619800030804477
 ドナウブルー,0.0011336598368138268
 ノーブルジュエリー,0.00047105394905730874
 ミッドサマーフェア,5.5331877399889914e-05
 エアジェルブロワ,0.0002552403993794587
 ゴールデンナンバー,0.0001161560077616882
 ローブティサージュ,0.00010637206646362695
 ノボリディアーナ,0.00012027771233963628
 マイネボヌール,4.516333416394631e-05
 クラウンロゼ,4.5604762773305685e-05
 プリンセスジャック,5.2067856980653204e-05
 コレクターアイテム,9.370307451127842e-06
 チャーチクワイア,4.778159483794511e-06
 アドマイヤセプター,2.2166905366836994e-06
 コスモネモシン,8.852126118583609e-07
 レジェトウショウ,1.1535302903268995e-06
 ヴェルデグリーン,0.0002754294367622712
 フェイムゲーム,0.0004588105912680574
 レッドレイヴン,0.00020580623347966006
 フラガラッハ,0.00010746826870594837
 マイネオーチャード,6.764687687144423e-05
 ヴァーゲンザイル,6.466952537110575e-05
 ダービーフィズ,0.00016176252142373711
 サダムパテック,0.0001911892732184289
 ダノンバラード,1.948862193664844e-05
 トゥザグローリー,2.3870156080312795e-05
 サトノシュレン,1.4051265189887797e-05
 チョイワルグランパ,4.01325574608244e-05
 ニホンピロアワーズ,0.0002311584996752337
 グランドシチー,0.00015246554049366706
 マイネルバイカ,0.00020404760701881735
 ダブルスター,0.0004018776358695666
 サトノプリンシパル,8.10710630717637e-05
 グラッツィア,8.516258280308582e-05
 ヴァンヌーヴォー,4.275754248331312e-05
 グレープブランデー,0.0003096586663540916
 ソリタリーキング,6.987754025480457e-05
 ナムラタイタン,3.642659450128493e-05
 ケイアイレオーネ,9.209344523705606e-05
 スタッドジェルラン,1.5856944924633692e-05
 ゲシュタルト,2.047846168824998e-05
 オースミイチバン,4.568388308190696e-06
 サイレントメロディ,3.414834074391571e-05
 アドバンスウェイ,0.0
 ゴールスキー,0.00018086544335524954
 ノーザンリバー,0.0003108365434749888
 シルクフォーチュン,3.38417049315011e-05
 ブライトライン,0.00027633443597498944
 アドマイヤロイヤル,5.350559340661086e-05
 ジョーメテオ,7.8725499603263e-05
 テスタマッタ,0.00010356888892797254
 ドリームバレンチノ,0.0001338511225677489
 ダノンカモン,0.00010370692809997003
 アドマイヤサガス,5.798727289712325e-05
 スノードラゴン,0.00045461352077598395
 セイクリムズン,1.4351659680828201e-05
 セレスハント,8.613563306251e-06
 エーシントップ,2.1067892436922085e-05
 ティアップワイルド,3.656802310515506e-06
 スリーボストン,2.0895893803850124e-06
 ストレイトガール,0.0007464328383996039
 レディオブオペラ,9.748678327100658e-05
 リトルゲルダ,0.00020460962214479452
 マジンプロスパー,6.890255315335996e-05
 ワキノブレイブ,0.00011371988155446431
 プレイズエターナル,9.944804090770114e-05
 サイレントソニック,7.934911069830292e-05
 アフォード,0.00014905091932568463
 プリンセスメモリー,3.094235016127739e-05
 スギノエンデバー,7.304838725309669e-05
 レオンビスティー,1.159048286974186e-05
 シュプリームギフト,9.724418697966692e-06
 ケイアイアストン,4.202946946786979e-06
 ラインブラッド,6.114693561014007e-06
 ザッハトルテ,1.5081888293452782e-06
 トーセンスターダム,0.00029366292214737667
 バンドワゴン,0.00019453245594509033
 エイシンエルヴィン,0.0001370457269256939
 ピークトラム,0.00010311119484727271
 オールステイ,5.328527936336769e-05
 サトノルパン,0.00023792516089116212
 セセリ,1.6898774512289454e-05
 ブラックカイト,3.4174680463179586e-05
 ダンツキャノン,0.0
 デスペラード,0.00013473427057786005
 トーセンラー,0.0004690455165333439
 アンコイルド,6.962030492711446e-05
 ラキシス,0.0005780462962544827
 ヒットザターゲット,0.000203582982954675
 ジェンティルドンナ,0.0009444179293283122
 アクションスター,5.4203938436871536e-05
 トレイルブレイザー,2.7405224224582106e-06
 コスモロビン,1.4741350996097724e-05
 ホエールキャプチャ,0.0003505006625122241
 クラレント,0.00035216980231082384
 コディーノ,0.0003365965305002001
 サトノギャラント,0.00016829578518134578
 レイカーラ,5.7123706277364665e-05
 サクラゴスペル,0.00017308174016164533
 エールブリーズ,0.00010661165834827702
 セイクリッドセブン,8.576115321872833e-05
 ショウナンマイティ,0.0001278221179576172
 ヴィルシーナ,0.00019281599942322613
 レッドスパーダ,8.035515787070543e-05
 コスモセンサー,1.0199504163757188e-05
 リルダヴァル,4.8811037802215924e-05
 フォーエバーモア,0.00010858722047659507
 マジックタイム,0.0009598209246250902
 プレミアステイタス,7.380170555750158e-05
 セレナビアンカ,0.0001002656805679831
 ダイワソフィー,4.166115120760215e-05
 タイセイティグレス,2.7253571534291144e-05
 シュヴァリエ,1.764217466837567e-05
 サクラパリュール,1.1068753721831016e-05
 ラインハーディー,6.515658524105362e-06
 フリュクティドール,3.3742704523497755e-06
 デルフィーノ,1.5169484077118559e-05
 カノーロ,2.0802584558541322e-07
 ツクバアスナロ,0.0
 タニノエポレット,0.0002839962072236286
 ラブラドライト,0.00019511614731601595
 メイショウジンム,6.673245684367866e-05
 ファイヤー,2.2570351444959447e-05
 サイモントルナーレ,2.9489667802471638e-05
 アドマイヤバラード,1.0067941175027405e-05
 セイカプレスト,1.5876275222659863e-06
 ラストインパクト,0.0004423966120805287
 カフナ,0.0012130642824584375
 ゼロス,5.447699807751162e-05
 アロマティコ,0.00020155673378029435
 タムロスカイ,6.653382290564198e-05
 エディン,3.69331015719487e-05
 シャトーブランシュ,0.0001515381165465035
 サクラプレジール,3.424127019314425e-06
 カシノピカチュウ,2.127444543050057e-05
 イスラボニータ,0.0017736771668139134
 ベルキャニオン,0.0005522206366146296
 サトノアラジン,0.0011454484293687145
 マイネルフロスト,0.0004429381925790588
 ハギノハイブリッド,0.00026409151091265814
 ローハイド,0.00019576507033710046
 ショウナンワダチ,9.517456416782676e-05
 ラインカグラ,7.260539410014187e-05
 ネオヴァロン,2.661424912165081e-05
 シングンジョーカー,1.8680131628241778e-05
 ガリバルディ,0.000461984752643082
 アスペンツリー,7.33992892400632e-07
 レッドオラシオン,0.0
 フェルメッツァ,0.00023590337567927665
 タガノブルグ,0.00010062975578820611
 マキャヴィティ,4.3536409119336625e-05
 グッドスピリッツ,4.111213449448174e-05
 エイシンブルズアイ,0.00020715540166598952
 アドマイヤメテオ,4.420126868933869e-06
 レッドルシファー,5.342919680594163e-07
 グランフィデリオ,0.0
 ジャスタウェイ,0.003346481770096201
 アルキメデス,0.0025449696818414078
 ロゴタイプ,0.0009650347780770901
 トウケイヘイロー,0.00010113492731376686
 ダイワマッジョーレ,0.00014941009713559812
 ユールシンギング,5.8418008812158294e-05
 エアソミュール,0.0008108018333474682
 ダークシャドウ,0.0002171882236430729
 ダイワファルコン,2.3789405533289345e-05
 ナカヤマナイト,0.0001022726992724196
 カレンミロティック,0.000335123078454416
 アユサン,1.421196936472253e-05
 コパノリチャード,0.00017881110353593822
