 オジュウチョウサン, ウインヤード,3
 ウインヤード, タナトス,1
 ウインヤード, エイシンフランキー,1
 ウインヤード, アロヒラニ,1
 ウインヤード, ビップハテンコウ,1
 ウインヤード, ビコーピリラニ,1
 ウインヤード, ブライトボーイ,1
 ウインヤード, ユキノスライダー,1
 ウインヤード, トーセンハナミズキ,2
 ウインヤード, ラガーギアチェンジ,1
 ウインヤード, クラウンデピュティ,1
 ウインヤード, メイショウヒデタダ,2
 ウインヤード, テーオーゼウス,1
 タイセイドリーム, ウインヤード,3
 アロヒラニ, ウインヤード,1
 ティリアンパープル, ウインヤード,1
 タナトス, ウインヤード,1
 ゴールデンヒーロー, ウインヤード,1
 ウインヤード, ポールシッター,1
 ウインヤード, アップトゥデイト,1
 ウインヤード, マイネルクレイズ,1
 ウインヤード, コスモパルダ,1
 ウインヤード, ウインイルソーレ,1
 ウインヤード, ラステラ,2
 ウインヤード, エーシンホワイティ,1
 ウインヤード, ロンギングケイシー,1
 マキオボーラー, ウインヤード,1
 ウインヤード, テイエムシシーポス,1
 ウインヤード, サンレイデューク,1
 ウインヤード, シゲルヒノクニ,1
 ウインヤード, マイネルアイザック,1
 ウインヤード, マイネルゼーラフ,1
 ウインヤード, ラグジードライブ,1
 サンレイデューク, ウインヤード,1
 アップトゥデイト, ウインヤード,1
 ルペールノエル, ウインヤード,1
 アイティテイオー, ウインヤード,1
 ウインヤード, ワンダフルワールド,1
 ウインヤード, クリノダイコクテン,1
 ウインヤード, ティリアンパープル,1
