 ブレスジャーニー, クライムメジャー,1
 ダンビュライト, クライムメジャー,1
 クライムメジャー, ウィンドライジズ,1
 クライムメジャー, バリンジャー,1
 クライムメジャー, セイウングロリアス,1
 クライムメジャー, ロジムーン,1
 クライムメジャー, サクセスムーン,1
 クライムメジャー, シャイニードライヴ,1
 ジョーストリクトリ, クライムメジャー,1
 メイソンジュニア, クライムメジャー,1
 ボンセルヴィーソ, クライムメジャー,1
 スズカゼ, クライムメジャー,1
 タイムトリップ, クライムメジャー,1
 スズカメジャー, クライムメジャー,1
 タイセイスターリー, クライムメジャー,1
 クライムメジャー, ダイイチターミナル,1
 クライムメジャー, ナイトバナレット,1
 クライムメジャー, カリビアンゴールド,1
 クライムメジャー, イノバティブ,1
 クライムメジャー, ランガディア,1
 クライムメジャー, ジャッキー,1
 クライムメジャー, マンカストラップ,1
 クライムメジャー, セイカチトセ,1
