 ベストウォーリア, キョウワダッフィー,3
 ベストウォーリア, ガンジス,1
 ベストウォーリア, ノーザンリバー,1
 ベストウォーリア, サクラレグナム,1
 ベストウォーリア, ゴールスキー,1
 ベストウォーリア, ワイドバッハ,3
 ベストウォーリア, シルクフォーチュン,3
 ベストウォーリア, コーリンベリー,5
 ベストウォーリア, キョウエイアシュラ,2
 ベストウォーリア, ダノンカモン,2
 ベストウォーリア, パドトロワ,1
 ベストウォーリア, サマリーズ,2
 ベストウォーリア, アドマイヤロイヤル,4
 ベストウォーリア, マーチャンテイマー,1
 ベストウォーリア, スリーボストン,1
 ベストウォーリア, タガノトネール,2
 ベストウォーリア, グレープブランデー,4
 ベストウォーリア, レッドアルヴィス,2
 ベストウォーリア, ドリームバレンチノ,1
 ベストウォーリア, キクノストーム,1
 ベストウォーリア, ジョーメテオ,1
 ベストウォーリア, アドマイヤサガス,1
 ベストウォーリア, エアハリファ,1
 ベストウォーリア, マルカバッケン,1
 カフジテイク, ベストウォーリア,2
 ベストウォーリア, エイシンバッケン,2
 ベストウォーリア, キングズガード,2
 ベストウォーリア, ニシケンモノノフ,2
 ベストウォーリア, モンドクラッセ,2
 ベストウォーリア, ブライトライン,2
 ベストウォーリア, ラストダンサー,2
 ベストウォーリア, グレイスフルリープ,1
 ベストウォーリア, ラブバレット,1
 ベストウォーリア, ブルミラコロ,1
 ベストウォーリア, ベストマッチョ,1
 ベストウォーリア, タールタン,1
 ベストウォーリア, ノボバカラ,1
 インカンテーション, ベストウォーリア,3
 サンライズソア, ベストウォーリア,1
 アキトクレッセント, ベストウォーリア,1
 ノンコノユメ, ベストウォーリア,2
 ピオネロ, ベストウォーリア,1
 ベストウォーリア, メイショウウタゲ,1
 ベストウォーリア, モーニン,2
 ベストウォーリア, クインズサターン,1
 ベストウォーリア, ロワジャルダン,2
 ベストウォーリア, サンライズノヴァ,1
 ベストウォーリア, ゴールデンバローズ,1
 ベストウォーリア, ブラゾンドゥリス,1
 ベストウォーリア, チャーリーブレイヴ,1
 コパノリッキー, ベストウォーリア,2
 ホッコータルマエ, ベストウォーリア,2
 ベルシャザール, ベストウォーリア,1
 ノーザンリバー, ベストウォーリア,1
 ブライトライン, ベストウォーリア,1
 ワンダーアキュート, ベストウォーリア,2
 ダノンカモン, ベストウォーリア,1
 ニホンピロアワーズ, ベストウォーリア,1
 ドリームバレンチノ, ベストウォーリア,1
 ゴールスキー, ベストウォーリア,1
 グランドシチー, ベストウォーリア,1
 ソロル, ベストウォーリア,1
 ベストウォーリア, エーシントップ,1
 ナムラビクター, ベストウォーリア,1
 ローマンレジェンド, ベストウォーリア,1
 サンビスタ, ベストウォーリア,1
 ワイドバッハ, ベストウォーリア,1
 カゼノコ, ベストウォーリア,1
 クリノスターオー, ベストウォーリア,1
 グレープブランデー, ベストウォーリア,1
 ベストウォーリア, コパノリッキー,3
 ベストウォーリア, ニホンピロアワーズ,1
 ベストウォーリア, クリソライト,1
 ベストウォーリア, インペラティヴ,1
 ベストウォーリア, ローマンレジェンド,2
 ベストウォーリア, サンビスタ,1
 ベストウォーリア, カゼノコ,1
 ベストウォーリア, ワンダーアキュート,1
 ベストウォーリア, ハッピースプリント,1
 ベストウォーリア, サトノタイガー,1
 モーニン, ベストウォーリア,1
 アスカノロマン, ベストウォーリア,1
 ベストウォーリア, ホワイトフーガ,2
 ベストウォーリア, スーサンジョイ,1
 ベストウォーリア, サノイチ,1
 ベストウォーリア, マルカフリート,1
 ベストウォーリア, パッションダンス,1
 ゴールドドリーム, ベストウォーリア,1
 ベストウォーリア, カフジテイク,1
 ベストウォーリア, ケイティブレイブ,1
 ベストウォーリア, ノンコノユメ,1
 ベストウォーリア, サウンドトゥルー,1
 ベストウォーリア, インカンテーション,1
 ベストウォーリア, アスカノロマン,1
 ベストウォーリア, デニムアンドルビー,1
