 カラクレナイ, レーヌミノル,1
 カラクレナイ, ゴールドケープ,2
 カラクレナイ, ジューヌエコール,2
 カラクレナイ, ヤマカツグレース,2
 カラクレナイ, フラウティスタ,1
 カラクレナイ, クインズサリナ,1
 カラクレナイ, ビーカーリー,1
 カラクレナイ, ステラルージュ,1
 カラクレナイ, スリーミスヨハネス,1
 カラクレナイ, アカカ,1
 カラクレナイ, ラーナアズーラ,1
 カラクレナイ, アンジュデジール,1
 カラクレナイ, タガノカトレア,1
 カラクレナイ, アズールムーン,1
 カラクレナイ, ベルカプリ,2
 カラクレナイ, シグルーン,1
 カラクレナイ, アルミューテン,1
 ラビットラン, カラクレナイ,1
 カワキタエンカ, カラクレナイ,1
 リスグラシュー, カラクレナイ,2
 ミリッサ, カラクレナイ,1
 メイショウオワラ, カラクレナイ,1
 ファンディーナ, カラクレナイ,1
 モズカッチャン, カラクレナイ,1
 ブライトムーン, カラクレナイ,1
 レーヌミノル, カラクレナイ,2
 ミスパンテール, カラクレナイ,1
 サトノアリシア, カラクレナイ,1
 クイーンマンボ, カラクレナイ,1
 メイズオブオナー, カラクレナイ,1
 カラクレナイ, アロンザモナ,2
 カラクレナイ, ブラックスビーチ,1
 カラクレナイ, ハローユニコーン,1
 サングレーザー, カラクレナイ,1
 ヒルノデイバロー, カラクレナイ,1
 レッツゴードンキ, カラクレナイ,1
 ビップライブリー, カラクレナイ,1
 ダノンメジャー, カラクレナイ,1
 トウショウピスト, カラクレナイ,1
 トーセンデューク, カラクレナイ,1
 ムーンクレスト, カラクレナイ,1
 トーキングドラム, カラクレナイ,1
 キャンベルジュニア, カラクレナイ,1
 ベステンダンク, カラクレナイ,1
 ジューヌエコール, カラクレナイ,1
 ラヴァーズポイント, カラクレナイ,1
 セイウンコウセイ, カラクレナイ,1
 ミスエルテ, カラクレナイ,2
 カラクレナイ, フミノムーン,1
 カラクレナイ, ティーハーフ,1
 ソウルスターリング, カラクレナイ,1
 カラクレナイ, アエロリット,1
 カラクレナイ, ディアドラ,1
 カラクレナイ, カワキタエンカ,1
 カラクレナイ, ライジングリーズン,1
 カラクレナイ, ヴゼットジョリー,1
 カラクレナイ, ミスエルテ,1
 カラクレナイ, アドマイヤミヤビ,1
 カラクレナイ, ショーウェイ,1
 カラクレナイ, ミスパンテール,1
 カラクレナイ, サロニカ,1
 アエロリット, カラクレナイ,1
 リエノテソーロ, カラクレナイ,1
 ボンセルヴィーソ, カラクレナイ,1
 レッドアンシェル, カラクレナイ,1
 オールザゴー, カラクレナイ,1
 タイムトリップ, カラクレナイ,1
 トラスト, カラクレナイ,1
 モンドキャンノ, カラクレナイ,1
 ディバインコード, カラクレナイ,1
 プラチナヴォイス, カラクレナイ,1
 ジョーストリクトリ, カラクレナイ,1
 アウトライアーズ, カラクレナイ,1
 キョウヘイ, カラクレナイ,1
 タイセイスターリー, カラクレナイ,1
 ナイトバナレット, カラクレナイ,1
 カラクレナイ, ガンサリュート,1
