 ジューヌエコール, ディーパワンサ,1
 ボンセルヴィーソ, ディーパワンサ,1
 サングレーザー, ディーパワンサ,1
 ディーパワンサ, ベルカプリ,1
 ディーパワンサ, リナーテ,1
 ディーパワンサ, ビーカーリー,1
 ディーパワンサ, タイセイスターリー,1
 ディーパワンサ, サンライズソア,1
 ディーパワンサ, ユノディエール,1
 ファンディーナ, ディーパワンサ,1
 シーズララバイ, ディーパワンサ,1
 ドロウアカード, ディーパワンサ,1
 エバープリンセス, ディーパワンサ,1
 ハナレイムーン, ディーパワンサ,1
 ディーパワンサ, サンティール,1
 ディーパワンサ, トーホウアイレス,1
 ディーパワンサ, モリトシラユリ,1
 ディーパワンサ, サクレエクスプレス,1
 ディーパワンサ, デアレガーロ,1
 ディーパワンサ, ブライトムーン,1
 ディーパワンサ, ヴィーナスアロー,1
 モズカッチャン, ディーパワンサ,2
 ヤマカツグレース, ディーパワンサ,1
 フローレスマジック, ディーパワンサ,2
 タガノアスワド, ディーパワンサ,1
 レッドコルディス, ディーパワンサ,2
 アロンザモナ, ディーパワンサ,1
 アドマイヤローザ, ディーパワンサ,1
 ホウオウパフューム, ディーパワンサ,2
 ビルズトレジャー, ディーパワンサ,1
 ニシノアモーレ, ディーパワンサ,1
 ザクイーン, ディーパワンサ,1
 キャナルストリート, ディーパワンサ,1
 ドリームマジック, ディーパワンサ,1
 ディーパワンサ, レッドミラベル,1
 ディーパワンサ, ピスカデーラ,1
 ディーパワンサ, ラユロット,1
 ディーパワンサ, メイショウササユリ,1
 ソウルスターリング, ディーパワンサ,2
 リスグラシュー, ディーパワンサ,2
 レーヌミノル, ディーパワンサ,2
 ディーパワンサ, ヴゼットジョリー,1
 ディーパワンサ, ゴールドケープ,1
 ディーパワンサ, サトノアリシア,1
 ディーパワンサ, アリンナ,1
 ディーパワンサ, フェルトベルク,1
 ディーパワンサ, スズカゼ,1
 ディーパワンサ, ジューヌエコール,1
 ディーパワンサ, ブラックオニキス,1
 ディーパワンサ, ショーウェイ,1
 ディーパワンサ, シグルーン,1
 ディーパワンサ, クインズサリナ,1
 ディーパワンサ, ジャストザマリン,1
 ディーパワンサ, ポンポン,1
 ディーパワンサ, エムオービーナス,1
 アドマイヤミヤビ, ディーパワンサ,1
 ディアドラ, ディーパワンサ,1
 ブラックオニキス, ディーパワンサ,1
 マナローラ, ディーパワンサ,1
 ブラックスビーチ, ディーパワンサ,1
 ミスパンテール, ディーパワンサ,1
 カリビアンゴールド, ディーパワンサ,1
 モーヴサファイア, ディーパワンサ,1
 ハローユニコーン, ディーパワンサ,1
 ディーパワンサ, ヤマカツグレース,1
