 ディアデラマドレ, リメインサイレント,1
 キャトルフィーユ, リメインサイレント,1
 スイートサルサ, リメインサイレント,1
 シャトーブランシュ, リメインサイレント,2
 パワースポット, リメインサイレント,2
 フーラブライド, リメインサイレント,2
 マイネオーラム, リメインサイレント,1
 バウンスシャッセ, リメインサイレント,2
 イリュミナンス, リメインサイレント,1
 アイスフォーリス, リメインサイレント,1
 リメインサイレント, フレイムコード,3
 リメインサイレント, レーヴデトワール,1
 リメインサイレント, コーディリア,1
 リメインサイレント, サンシャイン,1
 リメインサイレント, サトノジュピター,1
 リメインサイレント, ケイティバローズ,2
 リメインサイレント, コスモバルバラ,1
 ノボリディアーナ, リメインサイレント,2
 スマートレイアー, リメインサイレント,2
 カフェブリリアント, リメインサイレント,1
 フレイムコード, リメインサイレント,2
 リメインサイレント, トーセンソレイユ,1
 リメインサイレント, スイートサルサ,1
 リメインサイレント, カレンケカリーナ,1
 リメインサイレント, ケイアイエレガント,1
 リメインサイレント, ゴールデンナンバー,1
 リメインサイレント, シャトーブランシュ,1
 リメインサイレント, パワースポット,1
 リメインサイレント, メイショウマンボ,1
 リメインサイレント, レッドリヴェール,1
 リメインサイレント, イリュミナンス,1
 リメインサイレント, ミナレット,1
 リーサルウェポン, リメインサイレント,2
 アースライズ, リメインサイレント,1
 マキシマムドパリ, リメインサイレント,1
 レイヌドネージュ, リメインサイレント,1
 ヴィルジニア, リメインサイレント,2
 リメインサイレント, シュンドルボン,1
 リメインサイレント, アルマディヴァン,1
 リメインサイレント, グレイスフラワー,1
 リメインサイレント, クインズミラーグロ,2
 リメインサイレント, メイショウスザンナ,1
 リメインサイレント, ハピネスダンサー,1
 リメインサイレント, オツウ,1
 リメインサイレント, フェリーチェレガロ,1
 リメインサイレント, タガノエトワール,1
 リメインサイレント, マコトブリジャール,1
 クイーンズリング, リメインサイレント,2
 マジックタイム, リメインサイレント,1
 ウインプリメーラ, リメインサイレント,1
 スナッチマインド, リメインサイレント,1
 ウリウリ, リメインサイレント,1
 ベルルミエール, リメインサイレント,1
 ペルフィカ, リメインサイレント,1
 レッドオーヴァル, リメインサイレント,1
 ダンツキャンサー, リメインサイレント,1
 ディープジュエリー, リメインサイレント,1
 ゴールデンナンバー, リメインサイレント,1
 ヤサカオディール, リメインサイレント,1
 ウキヨノカゼ, リメインサイレント,1
 リメインサイレント, クールホタルビ,1
 リメインサイレント, レオパルディナ,1
 シュンドルボン, リメインサイレント,2
 ルージュバック, リメインサイレント,2
 メイショウスザンナ, リメインサイレント,1
 アルマディヴァン, リメインサイレント,1
 ハピネスダンサー, リメインサイレント,1
 リメインサイレント, アースライズ,1
 リメインサイレント, レイヌドネージュ,1
 リメインサイレント, キャットコイン,1
 リメインサイレント, リーサルウェポン,1
 リメインサイレント, ノボリディアーナ,1
 リメインサイレント, ウインリバティ,1
 リメインサイレント, シングウィズジョイ,1
 マリアライト, リメインサイレント,1
 ヌーヴォレコルト, リメインサイレント,1
 タッチングスピーチ, リメインサイレント,1
 リラヴァティ, リメインサイレント,1
 ラキシス, リメインサイレント,1
 フェリーチェレガロ, リメインサイレント,1
 タガノエトワール, リメインサイレント,1
 ウインリバティ, リメインサイレント,1
 メイショウマンボ, リメインサイレント,1
