着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,平均１ Ｆ,馬体重,調教師,単勝人気
  1,,  5, アップトゥデイト,牡7,62.0,,林満明,3:29.3,　,13.3,524,-2,佐々木晶三,1
  2,,  2, ルペールノエル,牡7,60.0,,高田潤,3:30.3,６,13.4,524,+4,藤原英昭,4
  3,,  7, マイネルフィエスタ,牡7,60.0,,植野貴也,3:30.3,クビ,13.4,508,-6,中村均,6
  4,,  6, ミヤジタイガ,牡7,60.0,,小坂忠士,3:30.3,ハナ,13.4,498,+4,岩元市三,5
  5,,  3, ハギノパトリオット,せん5,60.0,,熊沢重文,3:31.2,５,13.5,468,-4,松田国英,2
  6,,  1, シベリアンタイガー,せん6,60.0,,山本康志,3:31.3,１／２,13.5,482,-2,栗田博憲,7
中止,,  4, ソロル,牡7,60.0,,北沢伸也,,　,,496,+4,中竹和也,3
