着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 17, マーティンボロ,牡5,54.0,,Ｄ．バルジュー,2:01.7,　,34.1,446,-2,友道康夫,10
  2,,  6, ラキシス,牝4,54.0,,川田将雅,2:01.7,ハナ,34.4,460,-6,角居勝彦,3
  3,, 13, ラブリーデイ,牡4,56.0,,Ｅ．ペドロサ,2:01.7,クビ,34.2,482,+6,池江泰寿,4
  4,,  3, ユールシンギング,牡4,55.0,,丸山元気,2:01.8,１／２,33.8,528, 0,勢司和浩,8
  5,,  1, トウカイパラダイス,牡7,56.0,,柴山雄一,2:01.8,クビ,34.8,512,-2,田所秀孝,12
  6,, 10, レッドレイヴン,牡4,55.0,,柴田善臣,2:01.9,クビ,34.1,512,-10,藤沢和雄,2
  7,,  2, アンコイルド,牡5,57.0,,後藤浩輝,2:01.9,クビ,34.3,492,-4,矢作芳人,1
  8,,  4, エックスマーク,牡5,55.0,,内田博幸,2:02.0,１／２,34.7,488,+6,角居勝彦,6
  9,, 12, ブレイズアトレイル,牡5,55.0,,藤岡康太,2:02.0,ハナ,34.8,498,+8,藤岡健一,9
 10,,  8, フラガラッハ,牡7,57.5,,高倉稜,2:02.1,クビ,34.3,500,+4,松永幹夫,5
 11,,  7, カルドブレッサ,牡6,55.0,,藤岡佑介,2:02.1,ハナ,34.2,492,+2,吉田直弘,14
 12,,  9, アロマカフェ,牡7,55.0,,田中勝春,2:02.1,クビ,34.4,472,-4,小島太,13
 13,, 11, コアレスドラード,牡6,54.0,,国分恭介,2:02.2,クビ,34.4,458,+8,五十嵐忠男,15
 14,,  5, ファイヤー,牡6,54.0,,松田大作,2:02.3,３／４,34.3,520, 0,本田優,18
 15,, 15, スマートギア,牡9,56.0,,松山弘平,2:02.5,１ 1/4,35.1,458,-10,松永昌博,17
 16,, 18, サムソンズプライド,牡4,53.0,,勝浦正樹,2:02.7,１,35.9,462,-10,杉浦宏昭,11
 17,, 14, アクションスター,牡4,54.0,,北村友一,2:03.4,４,36.4,472, 0,音無秀孝,7
 18,, 16, カネトシマーシャル,牡6,54.0,,菱田裕二,2:03.4,アタマ,35.9,508, 0,五十嵐忠男,16
