着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  6,グリム,牡3,56.0,,内田博幸,1:52.0,,37.8,502,+4,野中賢二,5
  2,, 15,ヒラボクラターシュ,牡3,56.0,,福永祐一,1:52.0,クビ,37.4,522,+4,大久保龍志,10
  3,, 11,ビッグスモーキー,牡3,56.0,,大野拓弥,1:52.5,３,38.1,530,+4,清水久詞,9
  4,,  4,ドンフォルティス,牡3,56.0,,石橋脩,1:52.5,アタマ,37.8,494, 0,牧浦充徳,2
  5,,  2,アルクトス,牡3,56.0,,田辺裕信,1:52.8,１ 3/4,38.4,536,+4,栗田徹,4
  6,, 14,グレートタイム,牡3,56.0,,Ｃ．ルメール,1:53.0,１ 1/2,37.9,478,-4,藤原英昭,1
  7,,  7,オノリス,牡3,56.0,,北村宏司,1:53.3,１ 3/4,38.2,498,+8,吉田直弘,11
  8,, 10,フロリアヌス,牡3,56.0,,西田雄一郎,1:53.4,１／２,39.1,456,+2,武藤善則,14
  9,,  5,アドマイヤビクター,牡3,56.0,,戸崎圭太,1:53.4,クビ,38.1,518,+6,友道康夫,3
 10,,  1,バクハツ,牡3,56.0,,小崎綾也,1:53.5,クビ,38.5,508,+4,小崎憲,12
 11,,  8,プロスパラスデイズ,牡3,56.0,,太宰啓介,1:53.5,クビ,38.6,514,-4,昆貢,6
 12,,  9,エングローサー,牡3,56.0,,田中勝春,1:53.6,クビ,38.7,478,-2,清水久詞,7
 13,,  3,イダペガサス,牡3,56.0,,三浦皇成,1:53.6,クビ,39.1,496,-2,高柳瑞樹,8
 14,, 12,クレディブル,牡3,56.0,,江田照男,1:53.9,１ 3/4,38.6,492,-10,萩原清,13
 15,, 13,ミックベンハー,牡3,56.0,,木幡巧也,1:53.9,クビ,38.8,484,+10,畠山吉宏,15
