着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  3, ジャンダルム,牡2,55.0,,Ａ．アッゼニ,1:36.3,　,34.4,484,+4,池江泰寿,5
  2,,  8, カツジ,牡2,55.0,,松山弘平,1:36.5,１ 1/4,35.0,476,+4,池添兼雄,4
  3,,  5, ケイアイノーテック,牡2,55.0,,川田将雅,1:36.9,２ 1/2,35.1,472,+22,平田修,3
  4,,  2, フロンティア,牡2,55.0,,岩田康誠,1:36.9,アタマ,35.2,450,+6,中内田充正,1
  5,,  9, ナムラアッパレ,牡2,55.0,,国分優作,1:37.3,２ 1/2,35.4,466, 0,目野哲也,9
  6,,  1, ロードイヒラニ,牡2,55.0,,Ａ．シュタルケ,1:37.5,１ 1/4,35.3,464,+2,千田輝彦,6
  7,,  7, カクリョウ,牡2,55.0,,岩崎翼,1:37.5,クビ,36.5,476,+6,加藤敬二,8
  8,,  6, ヒシコスマー,牡2,55.0,,浜中俊,1:38.8,８,36.8,476,-4,清水久詞,7
中止,,  4, メガリージョン,牡2,55.0,,Ｍ．デムーロ,,　,,470, 0,野中賢二,2
