着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  6, ケイアイエレガント,牝5,54.0,,吉田豊,1:47.0,　,35.2,518,-8,尾形充弘,5
  2,,  7, キャトルフィーユ,牝5,54.0,,後藤浩輝,1:47.0,クビ,34.9,462,-4,角居勝彦,2
  3,, 14, フィロパトール,牝5,53.0,,津村明秀,1:47.2,１,35.3,468,+8,武藤善則,16
  4,,  1, ウインプリメーラ,牝4,54.0,,和田竜二,1:47.2,ハナ,34.6,434,-2,大久保龍志,10
  5,, 10, トーセンアルニカ,牝4,53.0,,池添謙一,1:47.2,ハナ,34.2,444,-12,木村哲也,7
  6,,  8, トーセンベニザクラ,牝5,54.0,,江田照男,1:47.3,３／４,34.6,452, 0,加藤征弘,11
  7,,  4, レイカーラ,牝5,54.0,,石橋脩,1:47.4,１／２,35.1,440,-8,堀宣行,3
  8,,  5, セキショウ,牝4,54.0,,勝浦正樹,1:47.5,３／４,35.4,490,+10,杉浦宏昭,14
  9,, 11, フロアクラフト,牝4,53.0,,松山弘平,1:47.6,クビ,35.0,502,+2,西園正都,8
 10,,  2, アロマティコ,牝5,54.0,,浜中俊,1:47.6,ハナ,34.9,460,-2,佐々木晶三,1
 11,,  3, クラウンロゼ,牝4,54.0,,丸田恭介,1:47.8,１,35.4,468,-4,天間昭一,12
 12,, 12, サトノジュピター,牝5,53.0,,戸崎圭太,1:47.9,１／２,35.1,476,-6,堀宣行,4
 13,,  9, ミヤコマンハッタン,牝5,53.0,,柴山雄一,1:47.9,アタマ,34.9,476,-12,土田稔,15
 14,, 15, ミッドサマーフェア,牝5,54.0,,柴田善臣,1:48.3,２ 1/2,35.8,468, 0,小島太,6
 15,, 16, サンシャイン,牝5,54.0,,藤岡康太,1:48.3,クビ,36.0,436,-4,藤岡健一,13
 16,, 13, アグネスワルツ,牝7,54.0,,国分恭介,1:48.6,２,36.3,492,-10,宮本博,9
