着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  1, ヤマカツエース,牡3,54.0,,津村明秀,2:02.5,　,37.4,486,+8,池添兼雄,2
  2,,  8, ミトラ,せん7,57.5,,柴山雄一,2:02.7,１,37.7,510,-2,萩原清,1
  3,, 13, ファントムライト,牡6,55.0,,吉田隼人,2:03.0,２,37.4,488,+2,藤原英昭,4
  4,,  7, ステラウインド,牡6,56.0,,北村友一,2:03.0,アタマ,37.6,486,+2,尾関知人,5
  5,,  2, マイネルミラノ,牡5,56.0,,柴田大知,2:03.0,ハナ,38.0,482,-4,相沢郁,3
  6,, 16, メイショウカンパク,牡8,53.0,,古川吉洋,2:03.2,１ 1/4,37.5,484, 0,荒川義之,16
  7,, 14, バロンドゥフォール,牡5,54.0,,石橋脩,2:03.2,ハナ,37.5,484, 0,久保田貴士,6
  8,,  6, フレイムコード,牝6,52.0,,菱田裕二,2:03.3,クビ,38.4,480,+16,谷潔,8
  9,, 12, フラアンジェリコ,牡7,55.0,,丸山元気,2:03.3,クビ,38.0,510,-10,斎藤誠,11
 10,,  3, シャイニープリンス,牡5,56.0,,松若風馬,2:04.1,５,38.4,498,+2,栗田博憲,7
 11,, 11, セキショウ,牝5,51.0,,勝浦正樹,2:04.1,クビ,39.0,500,-12,杉浦宏昭,14
 12,,  4, アンコイルド,牡6,55.0,,中谷雄太,2:04.2,クビ,39.4,492,+6,矢作芳人,13
 13,,  5, メイショウスザンナ,牝6,54.0,,鮫島克駿,2:04.9,４,39.7,472,+2,高橋義忠,10
 14,, 15, フィロパトール,牝6,51.0,,藤懸貴志,2:05.2,２,40.3,472,-2,武藤善則,15
 15,, 10, メイショウナルト,せん7,57.0,,幸英明,2:05.3,クビ,39.9,454,+6,武田博,9
 16,,  9, ノットフォーマル,牝3,51.0,,黛弘人,2:05.3,クビ,39.9,466,+2,中野栄治,12
