着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 15, サダムパテック,牡6,58.0,,田中勝春,1:37.1,　,36.1,514,+2,西園正都,7
  2,, 14, ミッキードリーム,牡7,56.0,,太宰啓介,1:37.1,ハナ,36.3,494,-2,音無秀孝,11
  3,,  8, マジェスティハーツ,牡4,56.0,,森一馬,1:37.1,クビ,36.3,494,+4,松永昌博,5
  4,,  7, ブレイズアトレイル,牡5,55.0,,藤岡康太,1:37.3,１ 1/4,36.6,492,-8,藤岡健一,6
  5,, 12, オリービン,牡5,55.0,,武幸四郎,1:37.3,クビ,36.7,468,-10,橋口弘次郎,10
  6,,  3, ティアップゴールド,牡8,53.0,,国分優作,1:37.4,１／２,37.3,470,-8,西浦勝一,16
  7,, 13, サトノギャラント,牡5,56.0,,北村宏司,1:37.6,３／４,36.4,494,-6,藤沢和雄,3
  8,,  1, クラレント,牡5,57.5,,小牧太,1:37.7,３／４,37.1,498,+4,橋口弘次郎,2
  9,,  2, ゲシュタルト,牡7,55.0,,国分恭介,1:37.7,アタマ,37.3,518,-6,長浜博之,15
 10,,  5, フラガラッハ,牡7,57.5,,高倉稜,1:37.9,１ 1/4,36.8,496,+2,松永幹夫,1
 11,, 10, ダイワマッジョーレ,牡5,57.5,,蛯名正義,1:38.2,２,37.4,446,+6,矢作芳人,4
 12,, 16, ダノンヨーヨー,牡8,56.0,,浜中俊,1:38.2,ハナ,37.0,500,-6,音無秀孝,9
 13,, 11, マイネルディアベル,牡3,52.0,,和田竜二,1:38.8,３ 1/2,38.4,448,+4,大和田成,13
 14,,  9, クロフネサプライズ,牝4,53.0,,柴山雄一,1:39.1,１ 3/4,38.9,460,-8,田所秀孝,8
 15,,  6, テイエムオオタカ,牡6,55.0,,嘉藤貴行,1:39.5,２ 1/2,38.9,484,-2,石栗龍彦,14
 16,,  4, クッカーニャ,牝5,51.0,,田中博康,1:39.8,２,39.5,464,+2,西園正都,12
