着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,平均１ Ｆ,馬体重,調教師,単勝人気
  1,,  7, ルールプロスパー,牡9,60.0,,白浜雄造,4:22.6,　,13.4,472, 0,北出成人,6
  2,,  6, メイショウヨウドウ,せん6,60.0,,西谷誠,4:23.8,７,13.4,478,+12,池添兼雄,3
  3,,  3, トウシンボルト,牡7,60.0,,難波剛健,4:25.0,７,13.5,500,+2,浅見秀一,8
  4,,  2, オンワードデューク,牝6,58.0,,熊沢重文,4:25.4,２ 1/2,13.5,464, 0,柴田政見,7
  5,,  9, ドリームセーリング,牡7,60.0,,石神深一,4:26.6,７,13.6,476,-4,田島俊明,5
  6,,  1, アシュヴィン,牡5,60.0,,林満明,4:29.7,大差,13.7,480,+4,中竹和也,2
  7,,  8, テイエムオペラドン,牡5,60.0,,中村将之,4:36.0,大差,14.0,466, 0,浜田多実雄,4
  8,,  4, コブラボール,牡10,60.0,,金子光希,4:38.8,大差,14.2,474,-6,石毛善彦,9
中止,,  5, ケイアイドウソジン,牡8,61.0,,江田勇亮,,　,,500, 0,田村康仁,1
