着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  3, ラブイズブーシェ,牡5,56.0,,古川吉洋,2:00.1,　,36.0,460,+2,村山明,2
  2,,  9, ダークシャドウ,牡7,58.0,,Ｎ．ローウィラー,2:00.2,３／４,36.3,514,-2,堀宣行,8
  3,,  2, ステラウインド,牡5,54.0,,三浦皇成,2:00.4,１ 1/2,36.5,474,+12,尾関知人,7
  4,,  1, アドマイヤフライト,牡5,56.0,,藤岡康太,2:00.4,アタマ,36.2,540,+6,橋田満,9
  5,,  8, シゲルササグリ,牡5,54.0,,四位洋文,2:00.5,クビ,36.7,494,-2,中村均,12
  6,, 15, サクラアルディート,牡6,56.0,,菱田裕二,2:00.6,１／２,36.3,488,+4,岡田稲男,15
  7,,  4, ナカヤマナイト,牡6,57.5,,柴田善臣,2:00.7,１／２,36.6,480,-10,二ノ宮敬宇,11
  8,,  5, サイモントルナーレ,牡8,52.0,,吉田隼人,2:00.7,ハナ,36.3,458, 0,田中清隆,16
  9,, 12, トウカイパラダイス,牡7,56.0,,柴山雄一,2:01.0,２,37.7,522,+4,田所秀孝,5
 10,, 13, グランデッツァ,牡5,57.5,,秋山真一郎,2:01.0,アタマ,37.6,510,+4,平田修,1
 11,, 11, アスカクリチャン,牡7,57.5,,松岡正海,2:01.1,クビ,36.6,496,-2,須貝尚介,13
 12,, 16, アドマイヤタイシ,牡7,56.0,,岩田康誠,2:01.1,クビ,37.4,466,-4,橋田満,4
 13,,  7, アンコイルド,牡5,57.0,,勝浦正樹,2:01.2,３／４,37.3,490, 0,矢作芳人,6
 14,, 10, リルダヴァル,牡7,57.0,,池添謙一,2:01.4,１ 1/2,37.4,504,-6,池江泰寿,14
 15,,  6, ゼロス,牡5,54.0,,丸山元気,2:01.4,ハナ,37.8,498,-4,石橋守,10
 16,, 14, バウンスシャッセ,牝3,51.0,,北村宏司,2:02.4,６,38.8,524,+10,藤沢和雄,3
