着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 13, ディアデラマドレ,牝4,53.0,,藤岡康太,1:59.4,　,33.9,444,+2,角居勝彦,1
  2,, 14, コスモバルバラ,牝5,50.0,,岩崎翼,1:59.6,１ 1/2,34.9,448,+6,尾関知人,13
  3,,  9, フーラブライド,牝5,56.0,,酒井学,1:59.7,１／２,34.0,478,+10,木原一良,2
  4,, 11, アイスフォーリス,牝5,52.0,,和田竜二,1:59.7,クビ,34.5,474,+2,相沢郁,3
  5,,  6, サンシャイン,牝5,53.0,,幸英明,1:59.8,３／４,34.8,442, 0,藤岡健一,9
  6,, 12, シャトーブランシュ,牝4,53.0,,藤岡佑介,1:59.9,１／２,34.2,488,+2,高橋義忠,7
  7,,  2, フロアクラフト,牝4,51.0,,松山弘平,2:00.0,クビ,34.7,502, 0,西園正都,6
  8,,  8, カノン,牝4,51.0,,義英真,2:00.0,アタマ,34.5,470,+2,崎山博樹,11
  9,,  5, ブリッジクライム,牝5,52.0,,武豊,2:00.2,１ 1/2,34.1,458,-2,鈴木康弘,5
 10,,  1, ウエスタンレベッカ,牝4,52.0,,高倉稜,2:00.4,３／４,35.5,438,+4,崎山博樹,4
 11,,  4, サトノジュピター,牝5,51.0,,川須栄彦,2:00.6,１ 1/4,34.6,470,-6,堀宣行,8
 12,,  7, アイムヒアー,牝6,50.0,,松若風馬,2:00.8,１ 1/2,36.2,480,+4,荒川義之,12
 13,,  3, サイモンガーランド,牝5,50.0,,大下智,2:00.9,クビ,35.1,492,+8,梅田智之,14
 14,, 10, メイショウキラリ,牝5,50.0,,藤懸貴志,2:01.3,２ 1/2,35.3,492, 0,飯田祐史,10
