着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  2, ロワジャルダン,牡4,56.0,,浜中俊,1:47.8,　,35.7,498, 0,戸田博文,7
  2,,  4, カゼノコ,牡4,58.0,,秋山真一郎,1:47.8,アタマ,35.5,462, 0,野中賢二,6
  3,,  1, ローマンレジェンド,牡7,58.0,,岩田康誠,1:47.8,クビ,36.3,520, 0,藤原英昭,4
  4,,  7, アスカノロマン,牡4,56.0,,太宰啓介,1:48.3,３,36.6,526,+6,川村禎彦,8
  5,,  9, クリノスターオー,牡5,57.0,,幸英明,1:48.4,クビ,37.1,536,+2,高橋義忠,3
  6,, 11, ダノンリバティ,牡3,54.0,,戸崎圭太,1:48.4,アタマ,36.8,522,+4,音無秀孝,1
  7,,  3, モンドクラッセ,牡4,56.0,,三浦皇成,1:48.6,１ 1/2,37.4,534,+12,清水英克,2
  8,,  8, スリータイタン,せん6,56.0,,松山弘平,1:48.7,１／２,36.1,462,+4,村山明,11
  9,,  6, マイネルクロップ,牡5,57.0,,Ａ．アッゼニ,1:49.2,３,37.2,508,+12,飯田雄三,10
 10,,  5, エーシンモアオバー,牡9,58.0,,小牧太,1:49.7,３,38.6,510,+2,沖芳夫,9
 11,, 10, ソロル,牡5,56.0,,Ｃ．ルメール,1:50.3,３ 1/2,38.5,504,+12,中竹和也,5
