着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 13, クリノスターオー,牡5,57.0,,幸英明,1:49.6,　,37.3,536,+4,高橋義忠,6
  2,,  3, アジアエクスプレス,牡4,57.0,,戸崎圭太,1:49.7,１／２,37.5,538, 0,手塚貴久,1
  3,,  4, ナムラビクター,牡6,57.0,,Ｍ．デムーロ,1:49.7,クビ,36.9,528,-4,福島信晴,2
  4,,  5, ダノンバトゥーラ,牡4,56.0,,浜中俊,1:50.0,１ 3/4,37.5,474, 0,角居勝彦,9
  5,,  6, イッシンドウタイ,牡6,56.0,,和田竜二,1:50.3,２,37.2,520, 0,伊藤圭三,10
  6,, 11, ローマンレジェンド,牡7,58.0,,岩田康誠,1:50.4,１／２,37.1,520,+12,藤原英昭,3
  7,,  1, タガノゴールド,牡4,56.0,,北村友一,1:50.5,１／２,37.1,472, 0,川村禎彦,13
  8,, 14, ワイドバッハ,牡6,57.0,,武豊,1:50.7,１ 1/2,37.0,496,+8,庄野靖志,7
  9,,  9, マスクゾロ,牡4,56.0,,Ｃ．ルメール,1:50.8,クビ,38.1,526,-4,岡田稲男,5
 10,,  2, サンレイレーザー,牡6,56.0,,藤岡康太,1:50.9,３／４,38.3,534,+4,高橋義忠,11
 11,,  7, ダノンカモン,牡9,56.0,,菱田裕二,1:51.3,２ 1/2,37.6,528,-2,池江泰寿,15
 12,,  8, トウショウフリーク,牡8,56.0,,藤岡佑介,1:51.4,クビ,38.6,496,+2,今野貞一,14
 13,, 12, マルカプレジオ,牡7,56.0,,福永祐一,1:51.7,２,38.2,502,+4,今野貞一,4
 14,, 16, アスカノロマン,牡4,56.0,,太宰啓介,1:52.3,３ 1/2,39.2,508,+7,川村禎彦,8
 15,, 15, ポアゾンブラック,牡6,56.0,,藤田伸二,1:52.6,２,40.0,524, 0,本田優,16
 16,, 10, サミットストーン,牡7,58.0,,酒井学,2:02.6,大差,48.1,550,-9,矢野義幸,12
