着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 11,ミスパンテール,牝4,54.0,,横山典弘,1:34.8,,33.8,506, 0,昆貢,4
  2,, 10,レッドアヴァンセ,牝5,54.0,,北村友一,1:34.8,アタマ,33.7,444, 0,音無秀孝,11
  3,,  3,リスグラシュー,牝4,54.0,,武豊,1:34.8,クビ,33.3,452,+4,矢作芳人,1
  4,,  2,アドマイヤリード,牝5,56.0,,Ｍ．デムーロ,1:34.9,クビ,33.6,434,+6,須貝尚介,3
  5,,  1,ジュールポレール,牝5,54.0,,幸英明,1:35.0,１／２,33.8,466, 0,西園正都,5
  6,,  4,ミエノサクシード,牝5,54.0,,福永祐一,1:35.2,１ 1/4,33.9,458,+4,高橋亮,7
  7,,  8,ミリッサ,牝4,54.0,,岩田康誠,1:35.2,クビ,33.7,418,-2,石坂正,9
  8,,  7,エテルナミノル,牝5,54.0,,四位洋文,1:35.3,クビ,33.5,458,+4,本田優,12
  9,, 13,ラビットラン,牝4,55.0,,川田将雅,1:35.3,クビ,33.2,452,+10,角居勝彦,6
 10,,  6,ソウルスターリング,牝4,56.0,,Ｃ．ルメール,1:35.4,１／２,34.3,476,-4,藤沢和雄,2
 11,,  5,デンコウアンジュ,牝5,54.0,,蛯名正義,1:35.4,クビ,33.7,464,+8,荒川義之,10
 12,, 12,ワントゥワン,牝5,54.0,,藤岡佑介,1:35.6,１ 1/4,33.4,462,+6,藤岡健一,8
 13,,  9,クインズミラーグロ,牝6,54.0,,藤岡康太,1:35.9,１ 3/4,33.6,456,-4,野中賢二,13
