着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  7, アメリカズカップ,牡3,56.0,,松若風馬,1:50.1,　,35.9,450,-12,音無秀孝,6
  2,,  1, サトノアーサー,牡3,56.0,,川田将雅,1:50.4,１ 3/4,36.0,474,+6,池江泰寿,1
  3,,  4, ダンビュライト,牡3,56.0,,Ｃ．ルメール,1:50.4,アタマ,36.1,472, 0,音無秀孝,2
  4,,  5, プラチナヴォイス,牡3,56.0,,和田竜二,1:50.6,１ 1/4,36.6,510,+2,鮫島一歩,3
  5,,  6, エスピリトゥオーゾ,牡3,56.0,,四位洋文,1:50.9,１ 3/4,36.2,454,-4,木原一良,7
  6,,  2, マテラレックス,牡3,56.0,,Ｓ．フォーリー,1:51.9,６,37.6,454,+2,森秀行,8
  7,,  3, タガノアシュラ,牡3,56.0,,岩田康誠,1:52.9,６,38.9,512,+4,五十嵐忠男,4
中止,,  8, スズカメジャー,牡3,56.0,,福永祐一,,　,,494,+8,橋田満,5
