着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 14, アスカノロマン,牡5,58.0,,太宰啓介,1:56.2,　,37.2,524,-2,川村禎彦,1
  2,, 11, クリノスターオー,牡6,56.0,,幸英明,1:57.0,５,37.8,532,-6,高橋義忠,3
  3,,  6, クリソライト,牡6,58.0,,川田将雅,1:57.0,アタマ,37.6,502, 0,音無秀孝,4
  4,, 15, サンマルデューク,牡7,56.0,,武士沢友治,1:57.0,クビ,35.9,508,+4,小島太,13
  5,,  5, マイネルクロップ,牡6,56.0,,和田竜二,1:57.1,１／２,37.7,512,+2,飯田雄三,15
  6,,  8, トラキチシャチョウ,牡5,56.0,,松山弘平,1:57.1,ハナ,36.5,516,+2,目野哲也,7
  7,, 13, トップディーヴォ,牡4,56.0,,四位洋文,1:57.3,１ 1/4,37.6,490,+6,昆貢,8
  8,, 12, アムールブリエ,牝5,56.0,,浜中俊,1:57.5,１ 1/2,37.5,492,+8,松永幹夫,6
  9,, 10, ストロングサウザー,牡5,57.0,,田辺裕信,1:57.7,１ 1/4,37.7,468,-10,久保田貴士,14
 10,,  4, ロワジャルダン,牡5,57.0,,Ｍ．デムーロ,1:57.8,クビ,38.4,496, 0,戸田博文,2
 11,,  2, ドコフクカゼ,牡6,56.0,,岩田康誠,1:58.1,１ 3/4,38.0,518,+2,友道康夫,5
 12,,  3, ショウナンアポロン,牡6,57.0,,松岡正海,1:58.4,２,38.7,496,-10,古賀史生,9
 13,,  1, マジェスティハーツ,牡6,56.0,,森一馬,1:58.6,１,38.6,500,+4,松永昌博,11
 14,,  9, ラインルーフ,牡4,56.0,,武幸四郎,1:59.3,４,39.6,494,-8,松永昌博,10
 15,,  7, ブライトアイディア,牡6,56.0,,藤岡佑介,1:59.5,１ 1/2,40.2,530,+2,宮徹,12
