着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,, 14, クイーンズリング,牝4,56.0,,Ｍ．デムーロ,1:22.9,　,35.6,450,-6,吉村圭司,1
  2,, 10, マジックタイム,牝5,54.0,,柴山雄一,1:22.9,クビ,35.4,476,-8,中川公成,6
  3,, 11, ウインプリメーラ,牝6,55.0,,川田将雅,1:23.1,１ 1/2,35.7,458,+6,大久保龍志,3
  4,, 16, スナッチマインド,牝5,53.0,,菱田裕二,1:23.3,１,35.8,460,+2,岡田稲男,5
  5,,  2, ウリウリ,牝6,57.0,,岩田康誠,1:23.4,１／２,36.0,474,-2,藤原英昭,2
  6,,  4, ベルルミエール,牝5,54.0,,川島信二,1:23.6,１ 1/4,35.6,470,+2,高橋亮,9
  7,,  7, ペルフィカ,牝4,54.0,,武豊,1:23.6,クビ,35.3,440,+4,岡田稲男,12
  8,, 17, レッドオーヴァル,牝6,55.0,,Ｃ．ルメール,1:23.6,ハナ,35.9,454,+6,安田隆行,7
  9,,  1, ダンツキャンサー,牝5,54.0,,和田竜二,1:23.7,クビ,36.8,484,+6,谷潔,11
 10,, 15, リーサルウェポン,牝5,54.0,,Ｓ．フォーリー,1:23.7,ハナ,35.8,436, 0,荒川義之,10
 11,,  8, ディープジュエリー,牝4,54.0,,戸崎圭太,1:23.9,１ 1/4,36.3,494,+4,国枝栄,8
 12,, 13, ゴールデンナンバー,牝7,54.0,,福永祐一,1:23.9,クビ,36.0,516, 0,萩原清,13
 13,,  9, ヤサカオディール,牝7,54.0,,酒井学,1:23.9,クビ,36.1,462,+2,水野貴広,18
 14,,  5, フレイムコード,牝7,54.0,,太宰啓介,1:24.1,１,37.0,482,+8,谷潔,14
 15,,  6, ウキヨノカゼ,牝6,55.0,,四位洋文,1:24.2,３／４,36.1,490,+12,菊沢隆徳,4
 16,, 18, リメインサイレント,牝6,54.0,,川原正一,1:24.5,１ 3/4,37.1,504,+2,田中章博,16
 17,, 12, クールホタルビ,牝4,54.0,,藤岡佑介,1:24.8,１ 3/4,37.8,450,+6,清水久詞,15
 18,,  3, レオパルディナ,牝4,54.0,,武幸四郎,1:25.3,３,37.9,446,+8,高橋康之,17
