着順,枠,馬番,馬名,性齢,負担重量,騎手,タイム,着差,推定上り,馬体重,調教師,単勝人気
  1,,  8, エポワス,せん9,56.0,,Ｃ．ルメール,1:09.0,　,34.4,496,+20,藤沢和雄,12
  2,, 11, ソルヴェイグ,牝4,54.0,,川田将雅,1:09.0,クビ,35.5,474,+4,鮫島一歩,2
  3,,  6, ナックビーナス,牝4,54.0,,横山典弘,1:09.1,１／２,35.6,526,+10,杉浦宏昭,5
  4,,  7, フミノムーン,牡5,56.0,,勝浦正樹,1:09.2,１／２,34.9,456,+4,西浦勝一,11
  5,, 12, ライトフェアリー,牝5,54.0,,内田博幸,1:09.3,３／４,35.6,488,+4,石毛善彦,13
  6,,  9, モンドキャンノ,牡3,53.0,,戸崎圭太,1:09.4,３／４,35.2,472, 0,安田隆行,1
  7,, 13, メイソンジュニア,牡3,53.0,,Ｍ．デムーロ,1:09.6,１ 1/4,35.7,488,+8,渡辺薫彦,4
  8,,  3, ネロ,牡6,57.0,,中野省吾,1:09.7,クビ,35.8,466,-12,森秀行,10
  9,,  2, イッテツ,牡5,56.0,,藤岡佑介,1:10.0,１ 3/4,35.9,484, 0,斎藤誠,6
 10,,  5, ノボバカラ,牡5,57.0,,田辺裕信,1:10.1,１／２,35.6,496,-6,天間昭一,9
 11,,  1, ブランボヌール,牝4,55.0,,三浦皇成,1:10.5,２ 1/2,36.1,448,+8,中竹和也,7
 12,,  4, ヒルノデイバロー,牡6,56.0,,四位洋文,1:10.6,クビ,36.0,524,+4,昆貢,8
 13,, 10, シュウジ,牡4,58.0,,Ｊ．モレイラ,1:12.5,大差,38.9,492,-8,須貝尚介,3
