スポーツニッポン賞ステイヤーズステークス
0.00025990974830590754
0.00006576835677957119
0.00019152468983545676
0.00007711245016280969
0.00033443816520179376
0.00017966414653135888
0.000039311539741556974
0.003247161766894685
